Sigma,Alpha,Seed,Cost_Saving,Peak_Reduction,SLA,Smart_Breach_Count,Smart_Breach_Energy,Open_Breach_Count,Open_Breach_Energy,Smart_Peak,Open_Peak,Smart_Cost,Open_Cost,Smart_Energy,Open_Energy
0.5,0.15,3,29.569287455884307,71.09423590332439,94.70956406811261,1,0.1828177649999998,11,30.17216075142305,5.36563553,18.562510619178163,8.288627637232597,11.768484710474636,70.79316467245076,47.51096416725644
0.5,0.15,14,87.8540205976456,-11.391442762827431,100.0,1,0.2984357427670159,1,0.012253790199479475,5.596871485534032,5.024507580398959,0.38050373770110646,3.132754676229311,32.56568822084441,7.429660091921379
0.5,0.15,15,65.07172442599699,56.44663291276659,99.21753521420497,0,0.0,5,11.468696502879357,4.88099671477057,11.206933105755935,1.457329937154623,4.172350089448185,39.5988552082639,12.109678016523349
0.25,0.15,1,28.134747873461087,55.79150084502271,95.71436037438906,11,6.524635920246942,12,39.1206181873001,7.9721733,18.03312361284366,11.167118165337321,15.538967491096365,96.6437799164548,60.11041000915883
0.5,0.15,19,29.46122099621918,70.86785908642592,98.38202483144993,1,0.07281833481901279,6,22.89384231271379,5.145636669638026,17.66309137698982,5.426412856999878,7.692808032173376,59.17590898156359,33.25453606014231
0.5,0.15,10,31.787739640321945,66.00860770014978,96.33522181874459,4,1.5494447875166788,10,29.854110048841942,6.35453551,18.694543177120757,7.523626798240529,11.029728026265392,77.14145610949114,43.64029142238135
0.5,0.15,13,30.805531573429317,47.21164600077611,96.44180601682996,4,2.1689392400000007,9,26.591024525083018,8.09071022,15.32669539216728,7.722395664497288,11.16042342704361,70.96333137660861,44.495005760276115
0.75,0.15,4,29.88663471064185,53.501769374136245,95.81969828894646,1,0.40554191981991394,8,18.5086313222066,5.811083839639828,12.497430034267849,4.9412099101456155,7.0474579129859505,51.77685241297116,30.555741428432114
0.25,0.15,6,14.468565608022699,59.64260032931903,95.91778074018433,12,7.1565259885586014,10,41.658390295074966,8.807802435119031,21.82450432136678,10.106399012882902,11.81600552443309,97.34917846037375,59.29946364344911
0.5,0.15,18,53.70804698281276,50.9992401896091,96.655402344864,1,1.931344590250963,8,24.88610095775853,8.862689180501926,18.086840315938407,5.18446992030755,11.199505707574414,72.91092565691983,31.595712669898873
0.25,0.15,7,18.112591692317903,79.94981723318506,95.30716985702475,12,4.1302698228546575,5,47.24735001769402,6.4003148,31.921478594166047,9.897807091818574,12.087092871017182,95.14211352589761,57.20570658101543
0.5,0.15,16,37.55543529996388,48.285531356470194,96.30634803049622,2,0.5465672650377238,10,18.92450017883948,5.66351403,10.95150772801875,6.524347027613651,10.448222449711267,62.663973086196606,37.42272405229936
0.75,0.15,5,17.78431100665065,40.91763831737895,95.60187453042276,1,0.9154019709930252,7,13.041492891399795,6.8308039419860505,11.561494407890802,6.210609526909073,7.554044249889417,54.464106130721035,35.41746021993941
0.5,0.15,17,20.856257855808717,44.41143450260514,94.91405634013695,2,2.075674145,9,25.87487752158855,7.17632552,12.909715254904924,7.269801813841973,9.185567445872328,61.753082621295505,43.57338377332803
0.75,0.15,0,20.47319926813011,43.51481049983811,95.14290544088973,5,3.866856796465401,9,26.429462920267863,9.14876172,16.196744316443834,7.991780878465452,10.04916682793552,73.78915992952851,49.49019033571015
0.75,0.15,3,30.998946926503884,51.01023290133683,94.78687355402326,4,3.0228249450000004,11,30.17216075142305,9.093730720000002,18.562510619178163,8.12037838102088,11.768484710474636,73.08539141150308,47.51096416725644
0.75,0.15,8,44.92667685830964,62.56624956521926,96.04438101783869,0,0.0,6,12.62598564897865,4.45077028,11.889725791046214,5.362092250177167,9.736278735862367,50.72547437589723,32.13184171403433
0.75,0.15,9,31.126235718702677,60.00205950048097,93.78442730494126,4,1.435616943143649,6,20.277453636593368,6.667825601743635,16.670422322928886,4.333915512633416,6.292549213562139,57.087589975858215,27.85621088793636
0.75,0.15,11,49.61766544760901,70.6695989152843,96.2154377258523,1,0.10715043032869298,6,21.218829558107984,5.214300860657386,17.77780278420603,3.411951317330386,6.772118337990881,50.73392952727385,24.35119029125366
0.5,0.15,6,11.274415839436791,59.02207184955704,94.98002550687863,8,5.864403297752521,10,41.658390295074966,8.9432297,21.82450432136678,10.483819925997679,11.81600552443309,91.5721402096315,59.29946364344911
0.75,0.15,12,50.00620800758312,47.36148244422542,97.31170397828988,2,0.5976837924768459,8,11.699407851356531,5.700933792260164,10.830346402175145,4.733582527508563,9.468340645627679,61.79876411387255,28.672479462019957
0.75,0.15,14,80.52842068163851,-7.8637166471233355,100.0,1,0.2098103097173829,1,0.012253790199479475,5.419620619434766,5.024507580398959,0.6099968116316692,3.132754676229311,36.97382976241188,7.429660091921379
0.5,0.15,1,27.065377578451766,48.11420505465862,95.43110410116726,13,10.551990536981974,12,39.1206181873001,9.356629539999998,18.03312361284366,11.33328726783826,15.538967491096365,98.2617238210478,60.11041000915883
0.75,0.15,2,35.52971761887023,56.327717051641166,95.97754867540823,5,2.7766967655570682,9,27.434071488729373,7.3912887199999995,16.924438616456065,6.770311944118491,10.501446083475102,76.5784321074087,39.35931042225946
0.75,0.15,15,65.33296062997124,57.62598564554228,98.21972384395038,0,0.0,5,11.468696502879357,4.748827442927495,11.206933105755935,1.4464302481644324,4.172350089448185,41.460622632208164,12.109678016523349
0.5,0.15,7,10.378387595713246,75.77845907985893,95.15773937401208,11,6.073553774545996,5,47.24735001769402,7.731874,31.921478594166047,10.832647523809195,12.087092871017182,92.15516598653244,57.20570658101543
0.75,0.15,19,29.78081129414713,72.07830219530646,96.80229928107406,0,0.0,6,22.89384231271379,4.931834997249978,17.66309137698982,5.40182738889083,7.692808032173376,52.774879390802546,33.25453606014231
0.0,0.3,4,33.10480281330823,49.30486041827907,97.6252146974867,1,0.6677947999999998,8,18.5086313222066,6.3355896,12.497430034267849,4.714410867541064,7.0474579129859505,56.70811705799643,30.555741428432114
0.75,0.15,10,31.86103745529307,53.411751560428385,95.80750001035847,5,3.0172739577107346,10,29.854110048841942,8.709460220000002,18.694543177120757,7.515542248600019,11.029728026265392,71.05284252359155,43.64029142238135
0.0,0.3,5,28.300729145349074,50.5476633013474,96.80330168405598,3,0.5747725937912844,7,13.041492891399795,5.717429141986051,11.561494407890802,5.416194647208397,7.554044249889417,58.436150880582666,35.41746021993941
0.75,0.15,13,30.588271602427103,45.96139671287072,95.21547373417654,4,2.90491447,9,26.591024525083018,8.28233212,15.32669539216728,7.746642797198607,11.16042342704361,67.66345605782008,44.495005760276115
0.75,0.15,16,41.79570844447966,50.254782515557025,95.75272624880442,5,0.7343924185642545,10,18.92450017883948,5.447851337128507,10.95150772801875,6.081313856999276,10.448222449711267,61.01365805852808,37.42272405229936
0.75,0.15,17,19.98686114439969,43.870092895760266,94.79556307841958,3,2.7769259499999994,9,25.87487752158855,7.2462111799999995,12.909715254904924,7.349660835140645,9.185567445872328,61.81348011980967,43.57338377332803
0.0,0.3,2,35.44606496382308,70.0320513427503,95.85741872834966,1,0.03595353755364927,9,27.434071488729373,5.0719070751072985,16.924438616456065,6.779096682585663,10.501446083475102,72.91025589659823,39.35931042225946
0.75,0.15,1,32.161199725160365,34.87138106437033,95.2216294869076,14,12.5309960476955,12,39.1206181873001,11.744724360000001,18.03312361284366,10.541449121057122,15.538967491096365,88.25797432598048,60.11041000915883
0.0,0.3,9,37.22612702511493,66.4525608028881,96.4457082779876,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.9500768502036268,6.292549213562139,60.88296482085075,27.85621088793636
0.0,0.3,11,49.80119176984933,71.01898305075677,97.8291368924906,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.3995226976069093,6.772118337990881,51.12201742234292,24.35119029125366
0.75,0.15,18,49.04368885058579,48.17669788492471,93.9917229161251,3,3.766232791824513,8,24.88610095775853,9.3731979,18.086840315938407,5.706854975548022,11.199505707574414,64.29991161797955,31.595712669898873
0.75,0.15,6,11.79808603889996,59.494665399543365,95.4202831246416,11,13.667141812309675,10,41.658390295074966,8.840088500260732,21.82450432136678,10.421943026299301,11.81600552443309,90.35938484142807,59.29946364344911
0.0,0.3,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.0,0.3,15,67.27870410872697,55.870304116962245,98.83616692681821,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3652470183881356,4.172350089448185,40.08152697339446,12.109678016523349
0.0,0.3,8,45.43091045238673,52.30749139771821,97.01298045924827,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.312998661977964,9.736278735862367,54.49614226187403,32.13184171403433
0.75,0.15,7,17.357670753914146,76.12477834471969,93.06491081477056,10,5.334494775000001,5,47.24735001769402,7.62132377,31.921478594166047,9.989055086746191,12.087092871017182,77.89889654972245,57.20570658101543
0.0,0.3,12,46.48378810323949,49.474922890772895,98.36833900064195,2,0.25427296454898274,8,11.699407851356531,5.472040870895396,10.830346402175145,5.067097243021211,9.468340645627679,63.427490568264616,28.672479462019957
0.0,0.3,0,16.9537600771107,62.58036316627182,95.9332055091492,4,1.0349483818239666,9,26.429462920267863,6.060762902100792,16.196744316443834,8.345455194178736,10.04916682793552,75.00435938180473,49.49019033571015
0.0,0.3,19,29.33563205211228,71.7021881792023,98.06092734391602,0,0.0,6,22.89384231271379,4.998268359596125,17.66309137698982,5.436074173379655,7.692808032173376,57.77207792786538,33.25453606014231
0.0,0.3,17,25.54151483631481,62.02229419322612,95.465944500782,0,0.0,9,25.87487752158855,4.90281368,12.909715254904924,6.839434373885144,9.185567445872328,63.748928528768445,43.57338377332803
0.0,0.3,16,36.55695681483033,46.74273520748377,95.6610964096183,1,0.41623673474191225,10,18.92450017883948,5.8324734694838245,10.95150772801875,6.628670280852911,10.448222449711267,72.12456321324454,37.42272405229936
0.0,0.3,18,51.48533104032709,66.4341211966069,94.83717749422829,3,1.3204839327172748,8,24.88610095775853,6.071006899811127,18.086840315938407,5.4334031191494,11.199505707574414,69.07374243054164,31.595712669898873
0.0,0.3,3,32.63317832101925,71.66864974306564,95.33796018923496,2,0.1341536999999997,11,30.17216075142305,5.2590099,18.562510619178163,7.928054109223562,11.768484710474636,70.15247055772653,47.51096416725644
0.1,0.3,5,27.845432075784025,48.005107212755846,96.75528647459547,3,0.9453357902537838,7,13.041492891399795,6.01138662198605,11.561494407890802,5.45058798931179,7.554044249889417,58.4129971519667,35.41746021993941
0.1,0.3,4,31.47773826005904,60.21262028206801,97.74723951945487,0,0.0,8,18.5086313222066,4.972399942717027,12.497430034267849,4.8290775571484135,7.0474579129859505,57.93503242940645,30.555741428432114
0.0,0.3,13,31.2740355040222,67.37718162941208,95.84935059363222,0,0.0,9,26.591024525083018,5.0,15.32669539216728,7.67010864207078,11.16042342704361,67.8452929934581,44.495005760276115
0.1,0.3,9,37.057485258899334,64.70733555651184,96.6632552800663,6,0.9482726298340811,6,20.277453636593368,5.883436211743635,16.670422322928886,3.960688716337363,6.292549213562139,60.57730787357202,27.85621088793636
0.1,0.3,8,47.54802653724086,58.05592576117042,96.98148208478126,0,0.0,6,12.62598564897865,4.987035412589691,11.889725791046214,5.10687033879479,9.736278735862367,57.518833551036955,32.13184171403433
0.1,0.3,2,35.310786472200284,66.83222541548948,96.02654956796998,3,0.4826965370748004,9,27.434071488729373,5.613459649999999,16.924438616456065,6.793302880445969,10.501446083475102,75.8338214869946,39.35931042225946
0.0,0.3,10,33.85872583849099,73.03162123456825,96.59446028710519,1,0.020807606236552534,10,29.854110048841942,5.041615212473105,18.694543177120757,7.29520265312099,11.029728026265392,70.91287530927204,43.64029142238135
0.1,0.3,11,50.12634392592836,71.0347159094425,97.81137079843903,1,0.07469554075215923,6,21.218829558107984,5.1493910815043185,17.77780278420603,3.3775030088187084,6.772118337990881,50.753562199406694,24.35119029125366
0.1,0.3,14,95.73780869934076,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13352399728124098,3.132754676229311,32.518819872083576,7.429660091921379
0.0,0.3,6,13.731268215835494,66.92391813738709,95.68177342454098,11,4.907488191360174,10,41.658390295074966,7.218690915444771,21.82450432136678,10.193518113475243,11.81600552443309,92.51206313332074,59.29946364344911
0.0,0.3,1,29.80509442076021,61.1302137639222,94.69976060516204,17,6.0194016386852,12,39.1206181873001,7.0094366,18.03312361284366,10.90756355836386,15.538967491096365,94.48389201479671,60.11041000915883
0.1,0.3,3,33.20413392473794,73.33718271630583,95.16628368213551,0,0.0,11,30.17216075142305,4.949288289657799,18.562510619178163,7.8608612862963305,11.768484710474636,73.70777313427244,47.51096416725644
0.1,0.3,15,67.04422403018539,55.86767479831695,98.97734975441467,0,0.0,5,11.468696502879357,4.9458801633672875,11.206933105755935,1.3750303481549029,4.172350089448185,38.195364378153094,12.109678016523349
0.1,0.3,0,16.873870487320737,62.14186601232825,95.78536074960172,3,0.8710191854915585,9,26.429462920267863,6.131785164959914,16.196744316443834,8.353483432334883,10.04916682793552,75.49579701714201,49.49019033571015
0.0,0.3,7,17.51304900138676,79.68241295318533,95.49658562664969,10,3.7087683743626663,5,47.24735001769402,6.4856742,31.921478594166047,9.970274373672817,12.087092871017182,88.20258044308284,57.20570658101543
0.1,0.3,19,29.614966209907212,71.73459183492528,98.05824122336541,0,0.0,6,22.89384231271379,4.992544872276287,17.66309137698982,5.414585532852203,7.692808032173376,58.39119182744991,33.25453606014231
0.1,0.3,18,52.2541818885683,61.994658894889994,94.60333831268233,2,1.2234092808932626,8,24.88610095775853,6.873965357208947,18.086840315938407,5.3472956245178915,11.199505707574414,68.52086385570878,31.595712669898873
0.1,0.3,16,36.241702444875855,47.01565819357585,96.5038083873541,4,0.7292469780018536,10,18.92450017883948,5.80258428757041,10.95150772801875,6.661608758708191,10.448222449711267,72.48538792268364,37.42272405229936
0.1,0.3,12,47.662725803457064,42.131823015526145,98.23051999430697,2,0.6825426039525162,8,11.699407851356531,6.26732402404231,10.830346402175145,4.955471405564881,9.468340645627679,66.99784804098242,28.672479462019957
0.1,0.3,17,25.303986984737026,62.521245132364186,95.38050815689546,0,0.0,9,25.87487752158855,4.838400534495602,12.909715254904924,6.861252654894553,9.185567445872328,64.1155940542376,43.57338377332803
0.25,0.3,4,31.366285300458514,60.427874747899246,97.5357552445613,0,0.0,8,18.5086313222066,4.945498666454132,12.497430034267849,4.836932157569038,7.0474579129859505,57.94496391840117,30.555741428432114
0.1,0.3,10,33.89616891730742,61.275148220310236,96.72034887277249,1,1.119717068115059,10,29.854110048841942,7.239434136230118,18.694543177120757,7.2910727833628775,11.029728026265392,73.11474730951898,43.64029142238135
0.25,0.3,8,48.21260211690315,59.04898891649385,96.96764509205664,0,0.0,6,12.62598564897865,4.868962926489824,11.889725791046214,5.042165407948397,9.736278735862367,56.21253191009531,32.13184171403433
0.25,0.3,9,36.58670975665989,61.98245653904859,96.39986311075536,6,1.1183713653325067,6,20.277453636593368,6.337685051743635,16.670422322928886,3.9903124965011747,6.292549213562139,59.62600882351845,27.85621088793636
0.25,0.3,5,25.771200421410867,40.027909132112086,96.7799347590374,4,1.3258273495356936,7,13.041492891399795,6.933669931986051,11.561494407890802,5.607276366328352,7.554044249889417,57.87424217375643,35.41746021993941
0.1,0.3,13,31.27692317563855,65.14168538424563,95.98617804325929,2,0.21539711500000003,9,26.591024525083018,5.3426276999999995,15.32669539216728,7.669786365691213,11.16042342704361,69.36454156921637,44.495005760276115
0.25,0.3,0,19.250273413885793,57.97577157438829,95.97474877604344,5,1.583226939919442,9,26.429462920267863,6.806556829054639,16.196744316443834,8.114674737740419,10.04916682793552,76.87455765963257,49.49019033571015
0.25,0.3,11,50.74560792190056,71.05831516496934,97.84642930534022,1,0.07259782619910782,6,21.218829558107984,5.145195652398216,17.77780278420603,3.3355657181869,6.772118337990881,52.090877759753866,24.35119029125366
0.25,0.3,3,32.03127244016405,73.71598378777067,95.53315082637394,0,0.0,11,30.17216075142305,4.878973300541579,18.562510619178163,7.998889310783454,11.768484710474636,74.00586022671945,47.51096416725644
0.25,0.3,2,35.733503774036116,66.57673126894828,96.37575035570607,4,0.8605253861462225,9,27.434071488729373,5.6567006,16.924438616456065,6.7489114509081585,10.501446083475102,77.16362099348086,39.35931042225946
0.25,0.3,14,95.25328637326893,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.1487028931086316,3.132754676229311,32.5052313425081,7.429660091921379
0.25,0.3,15,66.64928440727269,55.9920914072862,98.97092641558618,0,0.0,5,11.468696502879357,4.931936877227653,11.206933105755935,1.3915086118647677,4.172350089448185,40.02322511576867,12.109678016523349
0.1,0.3,6,12.542764936320946,57.90286037300356,95.79449858089255,8,4.7795927488861665,10,41.658390295074966,9.187492057065645,21.82450432136678,10.33395172664075,11.81600552443309,92.6898540864255,59.29946364344911
0.1,0.3,1,28.840870211653975,57.4355568408949,95.64479754246155,14,5.748958506014789,12,39.1206181873001,7.67569865,18.03312361284366,11.057394044758158,15.538967491096365,96.39729147251614,60.11041000915883
0.25,0.3,12,46.38594899587283,47.86059801628729,98.22477250146002,2,0.3995301509552194,8,11.699407851356531,5.646877846858666,10.830346402175145,5.076360982991328,9.468340645627679,65.50622978065104,28.672479462019957
0.25,0.3,19,29.849360688171977,71.77144507986374,98.35822153008392,0,0.0,6,22.89384231271379,4.986035449947422,17.66309137698982,5.39655401560128,7.692808032173376,59.037880611460515,33.25453606014231
0.25,0.3,17,24.39242844903038,62.80424319163988,95.3841311442607,0,0.0,9,25.87487752158855,4.8018662908662035,12.909715254904924,6.944984479000493,9.185567445872328,65.57420670743721,43.57338377332803
0.25,0.3,18,52.97993728332988,61.73685190835643,96.13038057368419,2,1.2638049970736511,8,24.88610095775853,6.920594495186607,18.086840315938407,5.266014607658539,11.199505707574414,67.93651631432833,31.595712669898873
0.25,0.3,10,35.26397909358566,72.73004753762646,96.93653278825627,1,0.04899651872936239,10,29.854110048841942,5.097993037458725,18.694543177120757,7.140207041003806,11.029728026265392,78.38724095677159,43.64029142238135
0.1,0.3,7,18.618801390419367,78.58868792735332,95.47863429080716,12,5.155090473382032,5,47.24735001769402,6.834807400000001,31.921478594166047,9.836621055486955,12.087092871017182,92.83728981316804,57.20570658101543
0.5,0.3,4,31.5143053650635,53.49535845606906,97.84625667662172,1,0.40594251981991425,8,18.5086313222066,5.8118850396398285,12.497430034267849,4.826500505813227,7.0474579129859505,57.50523773094286,30.555741428432114
0.25,0.3,16,35.67656736313568,45.86717487302342,96.5336141867911,4,0.9585799193173354,10,18.92450017883948,5.928360527175716,10.95150772801875,6.7206553291897615,10.448222449711267,71.54355889638494,37.42272405229936
0.5,0.3,5,26.24182358812624,37.78461184847559,96.92369262088968,4,1.644212538594327,7,13.041492891399795,7.193028621986051,11.561494407890802,5.571725284064442,7.554044249889417,59.50096453103981,35.41746021993941
0.5,0.3,8,48.1101759184685,61.312639493637576,97.47996738743673,0,0.0,6,12.62598564897865,4.59982108,11.889725791046214,5.052137908126541,9.736278735862367,55.75309731116413,32.13184171403433
0.5,0.3,9,36.678111962582264,58.82478848599643,97.06410311521357,5,1.4206559111385864,6,20.277453636593368,6.864081651743635,16.670422322928886,3.9845609677112277,6.292549213562139,61.49890292070321,27.85621088793636
0.5,0.3,11,50.39818813061906,71.11491821784826,98.17696014795513,1,0.06756643664378092,6,21.218829558107984,5.135132873287562,17.77780278420603,3.3590933975820843,6.772118337990881,52.94428009963349,24.35119029125366
0.5,0.3,2,37.72357500017417,68.38158850200423,96.870077821151,3,0.3529848326511895,9,27.434071488729373,5.351238645476779,16.924438616456065,6.539925194072518,10.501446083475102,76.43197957237118,39.35931042225946
0.25,0.3,13,30.973055452563692,67.13195264143853,96.18181825685295,1,0.018792750000000247,9,26.591024525083018,5.0375855000000005,15.32669539216728,7.703699290244483,11.16042342704361,68.68534939486715,44.495005760276115
0.5,0.3,12,49.811716939443784,52.69200667935993,98.35267366230043,2,0.10731513061625853,8,11.699407851356531,5.1236195525432,10.830346402175145,4.751997604365315,9.468340645627679,66.28816136633148,28.672479462019957
0.5,0.3,14,94.57139341030675,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.17006492679270746,3.132754676229311,32.65990533823707,7.429660091921379
0.5,0.3,15,66.49854372403931,56.6234167817258,98.53825822840601,0,0.0,5,11.468696502879357,4.8611846648345445,11.206933105755935,1.3977980408964905,4.172350089448185,39.110744870472324,12.109678016523349
0.5,0.3,3,32.557534027247385,73.10273349938025,95.50867513072377,0,0.0,11,30.17216075142305,4.992807950446191,18.562510619178163,7.93695629637045,11.768484710474636,74.37358351986533,47.51096416725644
0.5,0.3,13,31.000990375961514,67.58907840260258,96.65173057307378,0,0.0,9,26.591024525083018,4.967523227027259,15.32669539216728,7.700581634509266,11.16042342704361,72.82212342637675,44.495005760276115
0.5,0.3,0,19.976348929535153,57.43826552794481,96.51421425503439,2,1.367239283029218,9,26.429462920267863,6.893615309082515,16.196744316443834,8.041710197876021,10.04916682793552,78.43753085634663,49.49019033571015
0.5,0.3,18,51.18346792889087,60.405948479459695,95.89914991738566,2,1.4877758553121803,8,24.88610095775853,7.161312873130507,18.086840315938407,5.467210295543761,11.199505707574414,66.7072218509073,31.595712669898873
0.5,0.3,19,30.151433726607713,71.82448162581244,98.02735852541576,0,0.0,6,22.89384231271379,4.976667556373305,17.66309137698982,5.373316116637466,7.692808032173376,58.17641871595807,33.25453606014231
0.5,0.3,16,39.08229757339618,51.71107343624084,96.33799562738744,3,0.2244217486149882,10,18.92450017883948,5.288365524407384,10.95150772801875,6.364817060784725,10.448222449711267,67.3160323564515,37.42272405229936
0.25,0.3,7,19.57190126035378,77.84363826025091,95.45261829063281,15,5.28032441159914,5,47.24735001769402,7.072638270000001,31.921478594166047,9.721418989054438,12.087092871017182,95.4011373378521,57.20570658101543
0.25,0.3,1,30.835757080181153,58.371425654436436,95.5810618643099,13,4.780649479762156,12,39.1206181873001,7.50693227,18.03312361284366,10.74740922277357,15.538967491096365,94.67487487199034,60.11041000915883
0.5,0.3,17,24.711800181367398,61.11795418498587,95.75204918383474,1,0.009780700000000309,9,25.87487752158855,5.019561400000001,12.909715254904924,6.915648373123625,9.185567445872328,66.46848622793601,43.57338377332803
0.75,0.3,4,31.289446305834613,52.70140930229961,98.25285299045518,1,0.4555541398199141,8,18.5086313222066,5.911108279639828,12.497430034267849,4.842347353375919,7.0474579129859505,56.44099244305531,30.555741428432114
0.5,0.3,10,33.291423235074134,67.82925454225368,96.36336186343596,2,0.8915802999999998,10,29.854110048841942,6.014173899999999,18.694543177120757,7.357774587363791,11.029728026265392,77.12858200521319,43.64029142238135
0.25,0.3,6,11.743453623380836,65.05204261371131,95.93572853335895,8,6.398586626969292,10,41.658390295074966,7.62721847,21.82450432136678,10.428398395535172,11.81600552443309,96.73538100275324,59.29946364344911
0.75,0.3,5,24.950785811684632,40.05248683720583,97.6973381174524,3,1.218997844111973,7,13.041492891399795,6.930828381986051,11.561494407890802,5.66925084897963,7.554044249889417,57.92965050616129,35.41746021993941
0.75,0.3,9,37.209191609622046,57.66929666086925,97.46212314304165,5,1.5357872104711632,6,20.277453636593368,7.056707018899255,16.670422322928886,3.9511425195580374,6.292549213562139,62.32392664132678,27.85621088793636
0.75,0.3,8,48.373574033289465,60.93025994343603,97.988827123304,0,0.0,6,12.62598564897865,4.64528496,11.889725791046214,5.0264927334825655,9.736278735862367,55.3439548093973,32.13184171403433
0.75,0.3,2,34.94843079075388,68.15752734668709,96.03387511538315,2,0.3395567990858761,9,27.434071488729373,5.389159738171752,16.924438616456065,6.831355466963472,10.501446083475102,78.37784154637559,39.35931042225946
0.75,0.3,11,51.40111775488357,71.18826453709673,98.30107466952056,1,0.06104675465104625,6,21.218829558107984,5.1220935093020925,17.77780278420603,3.291173816580124,6.772118337990881,54.29220926345833,24.35119029125366
0.75,0.3,14,93.05101008834787,-10.020260504451663,100.0,1,0.26398816451042784,1,0.012253790199479475,5.527976329020856,5.024507580398959,0.21769480640798555,3.132754676229311,33.32375941616072,7.429660091921379
0.75,0.3,12,48.333036196402084,51.33810793762314,98.45447842698113,2,0.23500018503206643,8,11.699407851356531,5.270251476207984,10.830346402175145,4.892004134177802,9.468340645627679,65.65324539306695,28.672479462019957
0.75,0.3,15,68.18093287652698,56.718638907611506,99.2281305554657,0,0.0,5,11.468696502879357,4.8505131848846545,11.206933105755935,1.3276028755878047,4.172350089448185,40.61157755965992,12.109678016523349
0.5,0.3,6,12.124915766190076,64.48531849398451,95.92800692553848,6,2.870899982364685,10,41.658390295074966,7.7509032,21.82450432136678,10.383324807667211,11.81600552443309,93.5109397781775,59.29946364344911
0.75,0.3,0,20.835345261121645,60.83006159569548,96.66839682839006,7,1.6390496581148324,9,26.429462920267863,6.344254772253743,16.196744316443834,7.955388223469049,10.04916682793552,78.7059428410559,49.49019033571015
0.75,0.3,3,33.115950650963946,69.98804830719257,95.09840779855493,2,0.3638345191149561,11,30.17216075142305,5.570971719999999,18.562510619178163,7.871239121387619,11.768484710474636,73.20422780043796,47.51096416725644
0.75,0.3,19,31.025754443723947,71.89026536698793,97.828065761259,0,0.0,6,22.89384231271379,4.965048114058273,17.66309137698982,5.306056302284192,7.692808032173376,58.10667446156054,33.25453606014231
0.5,0.3,1,29.076356956567224,61.54531345273422,95.7136439767681,11,4.415504007724193,12,39.1206181873001,6.9345811600000005,18.03312361284366,11.020801836020247,15.538967491096365,96.47417212416417,60.11041000915883
0.5,0.3,7,18.664617502392872,79.00240454016753,95.3068260636023,10,3.6812040833669837,5,47.24735001769402,6.70274294,31.921478594166047,9.831083219482828,12.087092871017182,96.09764284219328,57.20570658101543
0.75,0.3,13,31.965331740966146,67.62124226222195,96.19298748732814,0,0.0,9,26.591024525083018,4.9625935702370345,15.32669539216728,7.592957054892617,11.16042342704361,72.91538903926887,44.495005760276115
0.75,0.3,18,54.41995716915429,58.317292038703805,95.73287828001253,2,1.3512158151374347,8,24.88610095775853,7.539084828318588,18.086840315938407,5.1047394983554275,11.199505707574414,67.60106059241457,31.595712669898873
0.75,0.3,17,24.39426968881118,62.890484709286376,94.55860894048136,0,0.0,9,25.87487752158855,4.790732756506532,12.909715254904924,6.944815350678588,9.185567445872328,63.56558356685107,43.57338377332803
0.0,0.5,4,32.806554234178286,60.846783966119155,97.61715303059688,0,0.0,8,18.5086313222066,4.89314578,12.497430034267849,4.7354298106313255,7.0474579129859505,54.16378112629199,30.555741428432114
0.0,0.5,5,28.371646795676277,50.5476633013474,96.80330168405598,4,0.9097251372710677,7,13.041492891399795,5.717429141986051,11.561494407890802,5.410837496521698,7.554044249889417,59.32595670534846,35.41746021993941
0.75,0.3,6,13.093942114978189,68.46003735671,95.48636957539865,9,4.179759492435911,10,41.658390295074966,6.883440510042295,21.82450432136678,10.268824600761196,11.81600552443309,94.56478480070977,59.29946364344911
0.75,0.3,16,37.9429150567591,50.794416370265125,96.35655400519894,1,0.1943766469135717,10,18.92450017883948,5.388753293827143,10.95150772801875,6.483862280676086,10.448222449711267,65.6932480540171,37.42272405229936
0.0,0.5,2,35.500757272676964,70.0320513427503,95.70481816852671,1,0.03595353755364927,9,27.434071488729373,5.0719070751072985,16.924438616456065,6.773353199259565,10.501446083475102,73.2165938336936,39.35931042225946
0.0,0.5,9,37.2658317371344,66.4525608028881,96.39773157364895,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.9475784116596984,6.292549213562139,60.926405057911,27.85621088793636
